None | 2015108 | 2015-09-15 | 02 12 19 22 24 27 | 15 | 9 | 6,645,746 | 136 | 136,137 | 1,748 | 3,000 | 86,142 | 200 | 1,463,660 | 10 | 8,123,873 | 5 | 309,769,258 | 907,674,399 | None
None | 2015107 | 2015-09-13 | 07 14 16 18 21 25 | 08 | 7 | 6,913,101 | 96 | 174,371 | 1,707 | 3,000 | 74,683 | 200 | 1,303,763 | 10 | 13,068,912 | 5 | 337,547,646 | 911,942,185 | None
None | 2015106 | 2015-09-10 | 01 03 04 23 31 32 | 13 | 6 | 7,715,174 | 84 | 242,426 | 1,237 | 3,000 | 51,849 | 200 | 959,581 | 10 | 8,941,414 | 5 | 305,793,682 | 910,114,980 | None
None | 2015105 | 2015-09-08 | 09 10 16 19 20 26 | 12 | 12 | 6,067,588 | 180 | 88,965 | 1,934 | 3,000 | 86,838 | 200 | 1,459,258 | 10 | 9,450,960 | 5 | 304,229,202 | 895,314,612 | None
None | 2015104 | 2015-09-06 | 09 18 21 23 25 26 | 01 | None | None | 87 | 317,906 | 828 | 3,000 | 49,090 | 200 | 1,107,614 | 10 | 5,793,344 | 5 | 332,604,432 | 920,084,183 | None
None | 2015103 | 2015-09-03 | 06 08 13 26 30 32 | 14 | 3 | 9,692,574 | 138 | 127,515 | 1,315 | 3,000 | 67,342 | 200 | 1,249,464 | 10 | 7,799,194 | 5 | 284,270,680 | 837,110,700 | None
None | 2015102 | 2015-09-01 | 07 09 12 14 21 23 | 06 | 5 | 6,521,873 | 107 | 88,894 | 1,860 | 3,000 | 87,627 | 200 | 1,519,294 | 10 | 14,137,340 | 5 | 300,065,068 | 813,396,960 | None
None | 2015101 | 2015-08-30 | 08 16 22 24 28 29 | 05 | 8 | 6,617,853 | 133 | 121,643 | 2,366 | 3,000 | 109,230 | 200 | 1,791,784 | 10 | 10,324,454 | 5 | 333,057,658 | 817,471,200 | None
None | 2015100 | 2015-08-27 | 02 03 11 17 19 21 | 08 | 2 | 10,000,000 | 107 | 154,789 | 1,725 | 3,000 | 75,620 | 200 | 1,323,448 | 10 | 9,695,525 | 5 | 302,573,068 | 821,878,422 | None
None | 2015099 | 2015-08-25 | 06 07 10 11 14 22 | 09 | 5 | 6,792,739 | 91 | 123,127 | 1,852 | 3,000 | 88,452 | 200 | 1,519,445 | 10 | 12,512,740 | 5 | 297,598,058 | 792,191,150 | None
None | 2015098 | 2015-08-23 | 06 09 13 26 27 33 | 01 | 3 | 10,000,000 | 145 | 187,136 | 814 | 3,000 | 46,200 | 200 | 954,499 | 10 | 6,298,978 | 5 | 329,104,206 | 792,540,978 | None
None | 2015097 | 2015-08-20 | 09 12 14 20 26 27 | 04 | 11 | 6,333,323 | 827 | 22,168 | 2,244 | 3,000 | 100,867 | 200 | 1,597,241 | 10 | 6,017,758 | 5 | 298,570,222 | 741,136,594 | None
None | 2015096 | 2015-08-18 | 06 16 17 23 24 31 | 07 | 10 | 6,195,096 | 100 | 149,387 | 1,621 | 3,000 | 66,248 | 200 | 1,106,862 | 10 | 11,050,338 | 5 | 294,260,644 | 755,803,560 | None
None | 2015095 | 2015-08-16 | 04 15 21 28 30 31 | 04 | 5 | 8,725,465 | 76 | 306,370 | 909 | 3,000 | 50,844 | 200 | 982,043 | 10 | 8,685,292 | 5 | 325,059,832 | 772,938,425 | None
None | 2015094 | 2015-08-13 | 01 04 06 13 16 17 | 10 | 5 | 7,135,415 | 85 | 157,015 | 1,543 | 3,000 | 76,404 | 200 | 1,345,187 | 10 | 11,630,538 | 5 | 295,713,760 | 746,713,280 | None
None | 2015093 | 2015-08-11 | 01 03 13 21 25 31 | 08 | 4 | 7,438,046 | 97 | 125,672 | 1,322 | 3,000 | 65,694 | 200 | 1,169,922 | 10 | 13,151,362 | 5 | 292,493,392 | 742,351,320 | None
None | 2015092 | 2015-08-09 | 09 15 19 21 26 27 | 01 | 5 | 9,035,361 | 359 | 70,253 | 987 | 3,000 | 67,505 | 200 | 1,358,307 | 10 | 4,986,934 | 5 | 318,089,362 | 735,532,810 | None
None | 2015091 | 2015-08-06 | 05 07 17 19 22 31 | 11 | 4 | 9,088,608 | 105 | 194,695 | 1,122 | 3,000 | 53,360 | 200 | 1,042,572 | 10 | 6,763,025 | 5 | 285,818,388 | 705,046,588 | None
None | 2015090 | 2015-08-04 | 10 12 14 22 25 33 | 15 | 2 | 10,000,000 | 50 | 499,546 | 558 | 3,000 | 31,431 | 200 | 724,261 | 10 | 4,709,897 | 5 | 282,983,042 | 680,071,900 | None
None | 2015089 | 2015-08-02 | 12 14 19 27 28 29 | 01 | 3 | 10,000,000 | 94 | 258,676 | 871 | 3,000 | 42,269 | 200 | 924,263 | 10 | 7,049,224 | 5 | 311,873,350 | 625,139,856 | None
None | 2015088 | 2015-07-30 | 02 12 20 24 29 31 | 09 | 13 | 6,015,726 | 41 | 402,574 | 1,441 | 3,000 | 55,112 | 200 | 1,022,282 | 10 | 9,873,340 | 5 | 287,667,610 | 582,193,066 | None
None | 2015087 | 2015-07-28 | 09 15 16 19 20 28 | 11 | 1 | 10,000,000 | 136 | 132,818 | 1,399 | 3,000 | 66,025 | 200 | 1,192,732 | 10 | 7,140,611 | 5 | 280,174,514 | 610,880,852 | None
None | 2015086 | 2015-07-26 | 05 06 08 16 18 22 | 12 | 6 | 7,078,639 | 115 | 135,563 | 1,726 | 3,000 | 81,522 | 200 | 1,452,114 | 10 | 10,524,178 | 5 | 308,129,834 | 566,691,000 | None
None | 2015085 | 2015-07-23 | 02 08 25 27 28 29 | 05 | 3 | 10,000,000 | 100 | 225,652 | 799 | 3,000 | 46,003 | 200 | 896,327 | 10 | 5,797,461 | 5 | 285,325,214 | 562,393,449 | None
None | 2015084 | 2015-07-21 | 15 18 20 22 28 29 | 15 | 2 | 10,000,000 | 69 | 313,379 | 836 | 3,000 | 45,063 | 200 | 874,427 | 10 | 6,273,196 | 5 | 281,884,996 | 524,697,570 | None
None | 2015083 | 2015-07-19 | 06 07 16 18 29 32 | 05 | 17 | 5,885,655 | 235 | 80,085 | 1,620 | 3,000 | 87,665 | 200 | 1,555,877 | 10 | 8,292,524 | 5 | 315,704,384 | 479,827,975 | None
None | 2015082 | 2015-07-16 | 02 08 09 14 28 30 | 07 | 6 | 6,293,747 | 97 | 100,032 | 2,223 | 3,000 | 86,945 | 200 | 1,392,367 | 10 | 12,866,881 | 5 | 288,017,344 | 523,423,566 | None
None | 2015081 | 2015-07-14 | 13 20 22 26 28 31 | 13 | 6 | 7,344,875 | 62 | 283,654 | 992 | 3,000 | 45,265 | 200 | 881,682 | 10 | 9,054,604 | 5 | 278,500,218 | 532,076,736 | None
None | 2015080 | 2015-07-12 | 14 17 25 27 28 30 | 02 | 6 | 8,449,609 | 122 | 212,066 | 684 | 3,000 | 43,898 | 200 | 990,619 | 10 | 5,941,543 | 5 | 314,150,596 | 523,386,294 | None
None | 2015079 | 2015-07-09 | 09 14 15 20 26 32 | 11 | 18 | 5,184,871 | 157 | 26,494 | 2,895 | 3,000 | 101,879 | 200 | 1,472,397 | 10 | 16,509,372 | 5 | 291,775,556 | 496,467,738 | None
None | 2015078 | 2015-07-07 | 03 07 20 22 26 29 | 02 | 3 | 10,000,000 | 139 | 152,281 | 907 | 3,000 | 58,412 | 200 | 1,196,621 | 10 | 6,402,131 | 5 | 291,936,416 | 577,316,625 | None
None | 2015077 | 2015-07-05 | 01 06 08 10 13 27 | 16 | 3 | 10,000,000 | 63 | 423,405 | 677 | 3,000 | 41,654 | 200 | 881,121 | 10 | 6,653,724 | 5 | 324,775,100 | 543,815,196 | None
None | 2015076 | 2015-07-02 | 01 09 10 19 23 27 | 09 | 17 | 5,282,081 | 167 | 35,893 | 2,903 | 3,000 | 112,586 | 200 | 1,646,475 | 10 | 14,487,071 | 5 | 294,088,268 | 493,791,571 | None
None | 2015075 | 2015-06-30 | 06 11 13 19 21 32 | 04 | 2 | 10,000,000 | 88 | 274,170 | 748 | 3,000 | 42,531 | 200 | 916,484 | 10 | 5,401,946 | 5 | 292,719,690 | 565,604,258 | None
None | 2015074 | 2015-06-28 | 04 07 21 25 26 29 | 08 | 2 | 10,000,000 | 79 | 261,460 | 1,332 | 3,000 | 64,594 | 200 | 1,224,396 | 10 | 9,014,473 | 5 | 320,107,256 | 513,223,352 | None
None | 2015073 | 2015-06-25 | 01 02 17 22 26 27 | 04 | 5 | 8,090,468 | 103 | 187,528 | 1,512 | 3,000 | 64,120 | 200 | 1,110,543 | 10 | 7,573,898 | 5 | 293,054,328 | 471,257,280 | None
None | 2015072 | 2015-06-23 | 01 03 05 20 21 31 | 05 | 5 | 7,815,743 | 82 | 214,614 | 1,022 | 3,000 | 53,337 | 200 | 952,196 | 10 | 10,019,806 | 5 | 293,363,242 | 453,763,345 | None
None | 2015071 | 2015-06-21 | 08 18 20 28 29 31 | 08 | 14 | 5,327,923 | 121 | 47,426 | 3,562 | 3,000 | 126,439 | 200 | 1,744,852 | 10 | 14,915,858 | 5 | 308,073,950 | 440,046,866 | None
None | 2015070 | 2015-06-18 | 01 07 13 19 21 29 | 15 | 5 | 8,752,485 | 105 | 223,362 | 977 | 3,000 | 49,974 | 200 | 1,025,342 | 10 | 5,473,229 | 5 | 294,607,168 | 497,421,825 | None
None | 2015069 | 2015-06-16 | 01 13 17 18 23 30 | 15 | 8 | 7,071,611 | 108 | 191,815 | 1,213 | 3,000 | 56,591 | 200 | 1,062,501 | 10 | 6,935,403 | 5 | 292,089,158 | 470,825,144 | None
None | 2015068 | 2015-06-14 | 06 15 18 21 26 27 | 10 | 8 | 7,021,659 | 188 | 107,535 | 1,509 | 3,000 | 77,972 | 200 | 1,377,268 | 10 | 9,071,142 | 5 | 326,767,662 | 465,249,696 | None
None | 2015067 | 2015-06-11 | 02 05 08 24 25 31 | 14 | 13 | 6,415,492 | 163 | 141,115 | 872 | 3,000 | 49,828 | 200 | 1,006,585 | 10 | 6,115,211 | 5 | 296,388,770 | 460,773,196 | None
None | 2015066 | 2015-06-09 | 05 08 11 17 24 28 | 16 | 5 | 8,176,228 | 255 | 77,848 | 1,239 | 3,000 | 72,273 | 200 | 1,315,663 | 10 | 6,770,377 | 5 | 295,073,100 | 475,169,355 | None
None | 2015065 | 2015-06-07 | 08 10 14 19 26 29 | 12 | 7 | 7,823,453 | 127 | 194,529 | 993 | 3,000 | 61,086 | 200 | 1,260,765 | 10 | 6,624,218 | 5 | 326,011,866 | 456,496,222 | None
None | 2015064 | 2015-06-04 | 11 12 14 17 23 27 | 01 | 7 | 7,430,580 | 163 | 130,475 | 1,341 | 3,000 | 72,313 | 200 | 1,361,586 | 10 | 5,852,981 | 5 | 298,850,352 | 437,144,743 | None
None | 2015063 | 2015-06-02 | 01 07 09 16 22 32 | 12 | 7 | 7,072,680 | 183 | 99,103 | 1,465 | 3,000 | 64,270 | 200 | 1,089,509 | 10 | 8,453,034 | 5 | 291,740,962 | 425,356,078 | None
None | 2015062 | 2015-05-31 | 09 14 15 18 21 26 | 16 | 2 | 10,000,000 | 88 | 280,083 | 856 | 3,000 | 48,384 | 200 | 988,314 | 10 | 7,556,654 | 5 | 323,470,788 | 420,456,986 | None
None | 2015061 | 2015-05-28 | 06 18 22 26 32 33 | 04 | 3 | 10,000,000 | 82 | 289,341 | 767 | 3,000 | 41,903 | 200 | 845,013 | 10 | 6,678,467 | 5 | 300,873,544 | 366,514,881 | None
None | 2015060 | 2015-05-26 | 01 03 18 27 31 32 | 13 | 5 | 7,855,899 | 76 | 234,860 | 877 | 3,000 | 49,789 | 200 | 962,963 | 10 | 10,127,855 | 5 | 294,398,362 | 325,336,905 | None
None | 2015059 | 2015-05-24 | 02 06 09 16 25 32 | 14 | 3 | 10,000,000 | 64 | 446,676 | 627 | 3,000 | 40,764 | 200 | 875,752 | 10 | 5,421,342 | 5 | 327,035,284 | 311,068,287 | None
None | 2015058 | 2015-05-21 | 02 09 10 18 19 20 | 15 | 9 | 6,861,751 | 229 | 91,461 | 1,392 | 3,000 | 71,291 | 200 | 1,247,877 | 10 | 6,699,025 | 5 | 302,422,308 | 255,306,348 | None
None | 2015057 | 2015-05-19 | 09 20 24 25 26 32 | 04 | 4 | 9,523,674 | 69 | 327,802 | 879 | 3,000 | 45,904 | 200 | 939,499 | 10 | 6,871,470 | 5 | 298,048,220 | 254,227,996 | None
None | 2015056 | 2015-05-17 | 01 07 08 16 18 20 | 14 | 7 | 7,629,173 | 120 | 191,710 | 1,013 | 3,000 | 54,439 | 200 | 1,114,748 | 10 | 9,259,589 | 5 | 333,455,694 | 224,467,579 | None
None | 2015055 | 2015-05-14 | 01 10 15 18 19 28 | 02 | 6 | 7,550,060 | 102 | 187,504 | 1,531 | 3,000 | 69,172 | 200 | 1,236,656 | 10 | 8,776,187 | 5 | 308,523,870 | 208,855,998 | None
None | 2015054 | 2015-05-12 | 01 02 07 10 22 26 | 07 | 10 | 6,362,719 | 82 | 207,731 | 1,068 | 3,000 | 57,775 | 200 | 1,053,818 | 10 | 11,236,934 | 5 | 305,342,532 | 196,780,010 | None
None | 2015053 | 2015-05-10 | 03 07 17 22 32 33 | 10 | 9 | 7,062,590 | 265 | 87,562 | 1,306 | 3,000 | 64,727 | 200 | 1,177,047 | 10 | 8,811,661 | 5 | 337,772,948 | 209,305,224 | None
None | 2015052 | 2015-05-07 | 02 04 11 16 25 26 | 12 | 17 | 5,756,703 | 85 | 189,175 | 1,759 | 3,000 | 76,691 | 200 | 1,312,696 | 10 | 11,047,442 | 5 | 312,855,530 | 203,256,114 | None
None | 2015051 | 2015-05-05 | 04 10 24 26 28 32 | 09 | 3 | 9,394,471 | 107 | 154,011 | 1,493 | 3,000 | 75,965 | 200 | 1,350,021 | 10 | 10,747,944 | 5 | 311,895,918 | 252,880,206 | None
None | 2015050 | 2015-05-03 | 03 09 12 16 17 31 | 04 | 4 | 8,472,759 | 82 | 211,753 | 1,312 | 3,000 | 63,068 | 200 | 1,156,946 | 10 | 12,873,260 | 5 | 330,490,908 | 231,625,820 | None
None | 2015049 | 2015-04-30 | 07 12 14 17 20 23 | 05 | 9 | 6,471,007 | 83 | 199,383 | 1,267 | 3,000 | 63,779 | 200 | 1,173,021 | 10 | 10,904,507 | 5 | 304,091,626 | 213,425,469 | None
None | 2015048 | 2015-04-28 | 13 16 17 22 25 27 | 10 | 13 | 5,759,356 | 61 | 202,287 | 1,310 | 3,000 | 71,645 | 200 | 1,304,390 | 10 | 14,671,010 | 5 | 314,318,648 | 222,018,030 | None
None | 2015047 | 2015-04-26 | 02 03 20 24 26 27 | 09 | 12 | 5,599,825 | 68 | 132,314 | 1,706 | 3,000 | 90,556 | 200 | 1,648,549 | 10 | 19,474,709 | 5 | 353,219,880 | 259,871,028 | None
None | 2015046 | 2015-04-23 | 05 07 10 14 23 31 | 01 | 2 | 10,000,000 | 81 | 310,399 | 903 | 3,000 | 47,334 | 200 | 983,994 | 10 | 7,318,186 | 5 | 324,849,386 | 300,076,800 | None
None | 2015045 | 2015-04-21 | 01 05 13 22 30 31 | 07 | 5 | 7,425,169 | 110 | 137,793 | 1,717 | 3,000 | 74,157 | 200 | 1,283,582 | 10 | 12,454,113 | 5 | 317,791,860 | 244,649,655 | None
None | 2015044 | 2015-04-19 | 02 03 04 13 14 16 | 02 | 44 | 5,156,691 | 170 | 50,694 | 4,612 | 3,000 | 150,325 | 200 | 2,158,051 | 10 | 15,482,640 | 5 | 361,973,072 | 236,303,584 | None
None | 2015043 | 2015-04-16 | 11 12 15 24 26 27 | 15 | 11 | 6,547,831 | 66 | 322,464 | 1,377 | 3,000 | 65,602 | 200 | 1,224,699 | 10 | 9,734,148 | 5 | 333,265,010 | 437,343,962 | None
None | 2015042 | 2015-04-14 | 09 10 19 21 23 32 | 08 | 18 | 5,598,638 | 138 | 97,604 | 2,630 | 3,000 | 105,899 | 200 | 1,695,189 | 10 | 12,221,287 | 5 | 328,582,874 | 445,522,068 | None
None | 2015041 | 2015-04-12 | 04 09 11 17 21 25 | 06 | 17 | 5,645,612 | 226 | 60,704 | 3,130 | 3,000 | 130,528 | 200 | 1,957,119 | 10 | 12,845,504 | 5 | 355,451,862 | 505,889,468 | None
None | 2015040 | 2015-04-09 | 13 16 18 27 30 32 | 16 | 4 | 9,819,869 | 54 | 446,284 | 915 | 3,000 | 50,742 | 200 | 1,050,194 | 10 | 7,439,196 | 5 | 320,385,120 | 560,707,072 | None
None | 2015039 | 2015-04-07 | 01 13 15 26 29 30 | 12 | 7 | 7,136,054 | 85 | 219,887 | 1,123 | 3,000 | 61,462 | 200 | 1,173,516 | 10 | 9,408,899 | 5 | 304,495,842 | 527,688,511 | None
None | 2015038 | 2015-04-05 | 05 06 11 12 14 33 | 14 | 1 | 10,000,000 | 81 | 307,915 | 1,054 | 3,000 | 48,596 | 200 | 985,261 | 10 | 7,926,683 | 5 | 330,881,502 | 521,569,463 | None
None | 2015037 | 2015-04-02 | 05 07 12 18 28 31 | 03 | None | None | 232 | 102,953 | 926 | 3,000 | 64,522 | 200 | 1,312,453 | 10 | 5,620,434 | 5 | 311,121,894 | 456,745,930 | None
None | 2015036 | 2015-03-31 | 04 06 16 17 26 33 | 03 | 5 | 8,932,993 | 122 | 201,485 | 984 | 3,000 | 52,202 | 200 | 1,029,149 | 10 | 6,466,134 | 5 | 314,978,372 | 385,090,460 | None
None | 2015035 | 2015-03-29 | 01 08 09 22 24 33 | 03 | 13 | 6,360,697 | 226 | 97,837 | 1,743 | 3,000 | 81,828 | 200 | 1,447,398 | 10 | 9,811,961 | 5 | 354,232,116 | 356,011,799 | None
None | 2015034 | 2015-03-26 | 12 13 17 18 20 27 | 13 | 5 | 8,430,978 | 201 | 106,684 | 1,431 | 3,000 | 79,449 | 200 | 1,463,997 | 10 | 7,146,039 | 5 | 319,035,578 | 372,366,860 | None
None | 2015033 | 2015-03-24 | 03 06 21 29 31 32 | 05 | 2 | 10,000,000 | 93 | 169,838 | 1,502 | 3,000 | 81,349 | 200 | 1,438,796 | 10 | 11,313,787 | 5 | 316,147,976 | 350,190,906 | None
None | 2015032 | 2015-03-22 | 11 14 16 18 29 32 | 16 | 6 | 8,138,892 | 98 | 240,221 | 894 | 3,000 | 49,166 | 200 | 1,008,766 | 10 | 11,620,491 | 5 | 356,881,788 | 322,806,048 | None
None | 2015031 | 2015-03-19 | 01 05 07 22 26 32 | 11 | 10 | 6,554,899 | 113 | 172,002 | 1,013 | 3,000 | 51,573 | 200 | 993,315 | 10 | 11,413,183 | 5 | 322,648,288 | 301,014,330 | None
None | 2015030 | 2015-03-17 | 08 11 14 15 16 26 | 07 | 6 | 7,887,970 | 104 | 208,267 | 1,097 | 3,000 | 60,303 | 200 | 1,151,042 | 10 | 8,057,442 | 5 | 313,853,770 | 308,254,584 | None
None | 2015029 | 2015-03-15 | 07 14 15 19 21 28 | 07 | 7 | 7,243,174 | 109 | 180,071 | 1,757 | 3,000 | 84,782 | 200 | 1,390,344 | 10 | 11,427,892 | 5 | 350,574,266 | 290,603,075 | None
None | 2015028 | 2015-03-12 | 04 07 10 26 27 28 | 14 | 8 | 7,403,315 | 292 | 82,305 | 1,343 | 3,000 | 68,447 | 200 | 1,202,707 | 10 | 6,023,713 | 5 | 318,360,502 | 282,421,976 | None
None | 2015027 | 2015-03-10 | 05 07 09 16 26 29 | 07 | 26 | 5,000,000 | 147 | 6,000 | 4,795 | 3,000 | 168,093 | 200 | 2,296,332 | 10 | 20,754,424 | 5 | 313,056,664 | 269,549,046 | None
None | 2015026 | 2015-03-08 | 02 13 17 21 22 33 | 13 | 16 | 6,166,894 | 131 | 178,151 | 1,384 | 3,000 | 72,341 | 200 | 1,305,961 | 10 | 8,914,739 | 5 | 346,132,854 | 399,549,056 | None
None | 2015025 | 2015-03-05 | 10 11 12 15 27 32 | 14 | None | None | 89 | 249,092 | 1,107 | 3,000 | 55,727 | 200 | 1,118,848 | 10 | 6,726,303 | 5 | 301,966,294 | 428,205,689 | None
None | 2015024 | 2015-03-03 | 09 11 16 18 23 24 | 10 | 6 | 7,884,587 | 83 | 260,655 | 1,276 | 3,000 | 56,809 | 200 | 1,090,265 | 10 | 6,611,385 | 5 | 297,320,432 | 361,697,874 | None
None | 2015023 | 2015-03-01 | 08 09 10 13 29 30 | 01 | 9 | 7,263,666 | 297 | 85,744 | 1,939 | 3,000 | 97,922 | 200 | 1,751,202 | 10 | 7,443,650 | 5 | 371,421,794 | 344,102,175 | None
None | 2015022 | 2015-02-26 | 04 07 10 16 23 25 | 10 | 7 | 7,943,574 | 242 | 106,430 | 2,234 | 3,000 | 101,325 | 200 | 1,695,908 | 10 | 12,615,158 | 5 | 428,626,486 | 333,076,429 | None
None | 2015021 | 2015-02-17 | 14 15 16 17 27 28 | 08 | 16 | 5,736,340 | 147 | 100,182 | 2,693 | 3,000 | 114,434 | 200 | 1,816,198 | 10 | 14,604,012 | 5 | 369,500,210 | 311,412,624 | None
None | 2015020 | 2015-02-15 | 01 04 07 19 22 23 | 04 | 7 | 7,958,367 | 175 | 147,918 | 1,866 | 3,000 | 92,224 | 200 | 1,673,679 | 10 | 10,799,862 | 5 | 404,738,304 | 359,013,634 | None
None | 2015019 | 2015-02-12 | 02 06 11 19 25 26 | 04 | 12 | 6,636,421 | 213 | 115,240 | 1,679 | 3,000 | 83,529 | 200 | 1,509,529 | 10 | 8,654,163 | 5 | 363,865,754 | 337,065,060 | None
None | 2015018 | 2015-02-10 | 06 09 12 14 28 29 | 09 | 10 | 6,306,199 | 207 | 78,876 | 2,568 | 3,000 | 117,360 | 200 | 1,918,247 | 10 | 11,812,102 | 5 | 356,589,678 | 343,063,140 | None
None | 2015017 | 2015-02-08 | 13 18 20 25 27 33 | 12 | 7 | 8,393,437 | 73 | 406,747 | 966 | 3,000 | 56,604 | 200 | 1,168,878 | 10 | 10,808,208 | 5 | 405,548,808 | 357,142,667 | None
None | 2015016 | 2015-02-05 | 02 06 10 15 17 31 | 13 | 10 | 6,855,593 | 96 | 241,613 | 1,631 | 3,000 | 82,945 | 200 | 1,519,008 | 10 | 10,388,332 | 5 | 370,190,678 | 326,819,010 | None
None | 2015015 | 2015-02-03 | 01 07 20 24 25 33 | 04 | 6 | 8,041,259 | 94 | 242,653 | 1,310 | 3,000 | 64,552 | 200 | 1,258,129 | 10 | 12,079,578 | 5 | 369,504,840 | 325,790,184 | None
None | 2015014 | 2015-02-01 | 02 12 16 19 27 30 | 11 | 72 | 5,079,945 | 634 | 11,348 | 8,550 | 3,000 | 243,341 | 200 | 2,859,218 | 10 | 14,136,331 | 5 | 413,004,748 | 305,609,400 | None
None | 2015013 | 2015-01-29 | 08 09 24 25 26 29 | 01 | 12 | 6,841,461 | 155 | 178,205 | 1,317 | 3,000 | 72,837 | 200 | 1,457,132 | 10 | 7,673,183 | 5 | 371,312,910 | 649,780,284 | None
None | 2015012 | 2015-01-27 | 03 05 22 23 29 31 | 06 | 21 | 5,752,465 | 91 | 217,057 | 1,813 | 3,000 | 82,638 | 200 | 1,475,069 | 10 | 13,171,066 | 5 | 370,574,586 | 649,012,056 | None
None | 2015011 | 2015-01-25 | 04 14 15 17 18 20 | 15 | 5 | 12,000,000 | 100 | 365,932 | 1,245 | 3,000 | 62,626 | 200 | 1,284,432 | 10 | 8,895,576 | 5 | 448,888,738 | 710,557,160 | None
None | 2015010 | 2015-01-22 | 01 02 03 08 21 31 | 09 | 7 | 8,682,598 | 78 | 252,855 | 1,644 | 3,000 | 87,365 | 200 | 1,619,368 | 10 | 16,572,016 | 5 | 408,876,968 | 650,777,351 | None
None | 2015009 | 2015-01-20 | 04 07 14 17 21 25 | 14 | 13 | 7,600,598 | 171 | 1,007,366 | 1,687 | 3,000 | 79,640 | 200 | 1,378,947 | 10 | 9,037,312 | 5 | 406,130,598 | 642,387,330 | None
None | 2015008 | 2015-01-18 | 04 07 10 16 20 22 | 03 | 6 | 10,114,138 | 146 | 177,096 | 1,775 | 3,000 | 90,410 | 200 | 1,672,987 | 10 | 14,521,675 | 5 | 441,162,104 | 641,915,910 | None
None | 2015007 | 2015-01-15 | 01 07 09 17 20 33 | 08 | 8 | 8,148,741 | 96 | 197,785 | 1,675 | 3,000 | 83,479 | 200 | 1,524,644 | 10 | 16,279,256 | 5 | 396,557,494 | 615,032,608 | None
None | 2015006 | 2015-01-13 | 01 10 11 29 31 33 | 13 | 7 | 9,466,873 | 156 | 170,417 | 1,171 | 3,000 | 67,200 | 200 | 1,285,696 | 10 | 10,176,982 | 5 | 381,704,996 | 613,260,305 | None
None | 2015005 | 2015-01-11 | 07 10 16 17 18 32 | 15 | 7 | 10,254,852 | 142 | 235,774 | 1,383 | 3,000 | 72,464 | 200 | 1,429,891 | 10 | 9,182,818 | 5 | 434,233,966 | 589,772,988 | None
None | 2015004 | 2015-01-08 | 02 14 15 16 23 24 | 10 | 5 | 10,408,414 | 84 | 253,602 | 1,485 | 3,000 | 70,216 | 200 | 1,308,032 | 10 | 15,045,639 | 5 | 391,871,604 | 551,117,080 | None
None | 2015003 | 2015-01-06 | 10 15 20 23 24 31 | 15 | 5 | 10,593,703 | 98 | 229,190 | 1,344 | 3,000 | 66,738 | 200 | 1,239,828 | 10 | 14,238,884 | 5 | 389,418,150 | 529,251,380 | None
None | 2015002 | 2015-01-04 | 07 15 16 25 28 32 | 05 | 13 | 7,372,062 | 152 | 171,355 | 2,094 | 3,000 | 91,955 | 200 | 1,596,960 | 10 | 14,657,531 | 5 | 445,131,362 | 504,837,957 | None
None | 2015001 | 2015-01-01 | 01 07 09 16 20 23 | 06 | 8 | 8,455,559 | 125 | 176,444 | 1,915 | 3,000 | 88,485 | 200 | 1,603,348 | 10 | 12,661,963 | 5 | 389,811,558 | 512,536,696 | None
None | 2014152 | 2014-12-30 | 08 13 15 20 21 25 | 12 | 12 | 7,133,222 | 99 | 196,953 | 1,822 | 3,000 | 85,032 | 200 | 1,566,491 | 10 | 16,362,932 | 5 | 403,970,126 | 504,014,400 | None
None | 2014151 | 2014-12-28 | 04 05 08 11 21 27 | 08 | 13 | 6,578,931 | 195 | 67,475 | 4,428 | 3,000 | 178,213 | 200 | 2,621,748 | 10 | 17,244,436 | 5 | 436,728,282 | 521,118,039 | None
None | 2014150 | 2014-12-25 | 03 08 14 22 24 32 | 09 | 9 | 7,717,144 | 161 | 112,222 | 2,594 | 3,000 | 117,832 | 200 | 1,932,583 | 10 | 14,019,433 | 5 | 393,965,122 | 557,171,217 | None
None | 2014149 | 2014-12-23 | 07 09 10 15 19 33 | 01 | 2 | 15,000,000 | 154 | 222,360 | 871 | 3,000 | 52,445 | 200 | 1,180,049 | 10 | 5,517,832 | 5 | 386,664,128 | 562,421,886 | None
None | 2014148 | 2014-12-21 | 01 02 05 12 15 16 | 13 | 9 | 8,710,675 | 133 | 219,887 | 1,178 | 3,000 | 69,058 | 200 | 1,412,144 | 10 | 11,970,079 | 5 | 425,097,618 | 479,691,558 | None
None | 2014147 | 2014-12-18 | 06 07 22 26 31 32 | 10 | 4 | 12,241,950 | 93 | 254,943 | 1,276 | 3,000 | 69,227 | 200 | 1,305,569 | 10 | 12,623,410 | 5 | 385,071,740 | 460,352,344 | None
None | 2014146 | 2014-12-16 | 01 06 13 20 29 32 | 01 | 3 | 13,333,333 | 100 | 329,347 | 771 | 3,000 | 46,420 | 200 | 993,402 | 10 | 6,976,346 | 5 | 383,982,986 | 428,190,888 | None
None | 2014145 | 2014-12-14 | 10 12 13 23 26 29 | 11 | 9 | 8,297,945 | 142 | 173,252 | 1,901 | 3,000 | 91,602 | 200 | 1,593,604 | 10 | 14,280,889 | 5 | 428,104,998 | 359,386,704 | None
